"gcid","metro","hourNumber","scaled"
"department_store","Charlotte",69,40.3
"department_store","Charlotte",70,34.5
"department_store","Charlotte",71,16.7
"department_store","Charlotte",72,8.4
"shopping_center","Charlotte",1,3.2
"shopping_center","Charlotte",2,0.9
"shopping_center","Charlotte",3,0.2
"shopping_center","Charlotte",4,0.4
"shopping_center","Charlotte",5,0
"shopping_center","Charlotte",6,0.7
"shopping_center","Charlotte",7,2.1
"shopping_center","Charlotte",8,5.1
"shopping_center","Charlotte",9,10.1
"shopping_center","Charlotte",10,22.6
"shopping_center","Charlotte",11,27.1
"shopping_center","Charlotte",12,41.8
"shopping_center","Charlotte",13,39.8
"shopping_center","Charlotte",14,41
"shopping_center","Charlotte",15,45.3
"shopping_center","Charlotte",16,41.8
"shopping_center","Charlotte",17,43.4
"shopping_center","Charlotte",18,39.9
"shopping_center","Charlotte",19,34.3
"shopping_center","Charlotte",20,21.6
"shopping_center","Charlotte",21,12.5
"shopping_center","Charlotte",22,10.2
"shopping_center","Charlotte",23,10.1
"shopping_center","Charlotte",24,4.9
"shopping_center","Charlotte",25,2.7
"shopping_center","Charlotte",26,1.7
"shopping_center","Charlotte",27,3.1
"shopping_center","Charlotte",28,0
"shopping_center","Charlotte",29,0.2
"shopping_center","Charlotte",30,0.1
"shopping_center","Charlotte",31,0.8
"shopping_center","Charlotte",32,4.4
"shopping_center","Charlotte",33,7.6
"shopping_center","Charlotte",34,6.1
"shopping_center","Charlotte",35,10.1
"shopping_center","Charlotte",36,14.7
"shopping_center","Charlotte",37,12.7
"shopping_center","Charlotte",38,18.5
"shopping_center","Charlotte",39,22.4
"shopping_center","Charlotte",40,26.5
"shopping_center","Charlotte",41,35.5
"shopping_center","Charlotte",42,53.4
"shopping_center","Charlotte",43,56.7
"shopping_center","Charlotte",44,56.6
"shopping_center","Charlotte",45,54.4
"shopping_center","Charlotte",46,47.7
"shopping_center","Charlotte",47,41.6
"shopping_center","Charlotte",48,30.7
"shopping_center","Charlotte",49,27.5
"shopping_center","Charlotte",50,12.1
"shopping_center","Charlotte",51,6.7
"shopping_center","Charlotte",52,7.3
"shopping_center","Charlotte",53,6.9
"shopping_center","Charlotte",54,10.7
"shopping_center","Charlotte",55,11.9
"shopping_center","Charlotte",56,20.5
"shopping_center","Charlotte",57,29.9
"shopping_center","Charlotte",58,48.7
"shopping_center","Charlotte",59,65.8
"shopping_center","Charlotte",60,74.7
"shopping_center","Charlotte",61,83.5
"shopping_center","Charlotte",62,100
"shopping_center","Charlotte",63,95.8
"shopping_center","Charlotte",64,89.5
"shopping_center","Charlotte",65,78.8
"shopping_center","Charlotte",66,72.7
"shopping_center","Charlotte",67,61.4
"shopping_center","Charlotte",68,40.3
"shopping_center","Charlotte",69,30.2
"shopping_center","Charlotte",70,20.9
"shopping_center","Charlotte",71,13.5
"shopping_center","Charlotte",72,8.9
"clothing_store","Chicago",1,1.9
"clothing_store","Chicago",2,1.2
"clothing_store","Chicago",3,0.3
"clothing_store","Chicago",4,0.8
"clothing_store","Chicago",5,0.5
"clothing_store","Chicago",6,2
"clothing_store","Chicago",7,3.4
"clothing_store","Chicago",8,6.5
"clothing_store","Chicago",9,12.2
"clothing_store","Chicago",10,19.3
"clothing_store","Chicago",11,32.5
"clothing_store","Chicago",12,37.7
"clothing_store","Chicago",13,45.1
"clothing_store","Chicago",14,45.3
"clothing_store","Chicago",15,50.3
"clothing_store","Chicago",16,52.5
"clothing_store","Chicago",17,44.2
"clothing_store","Chicago",18,41.5
"clothing_store","Chicago",19,35.2
"clothing_store","Chicago",20,27.9
"clothing_store","Chicago",21,18
"clothing_store","Chicago",22,9.4
"clothing_store","Chicago",23,5.8
"clothing_store","Chicago",24,2.9
"clothing_store","Chicago",25,1.9
"clothing_store","Chicago",26,0.9
"clothing_store","Chicago",27,0.8
"clothing_store","Chicago",28,0.9
"clothing_store","Chicago",29,1
"clothing_store","Chicago",30,0
"clothing_store","Chicago",31,1.2
"clothing_store","Chicago",32,4.1
"clothing_store","Chicago",33,5.5
"clothing_store","Chicago",34,10.4
"clothing_store","Chicago",35,11.9
"clothing_store","Chicago",36,14.5
"clothing_store","Chicago",37,14.7
"clothing_store","Chicago",38,14.9
"clothing_store","Chicago",39,15.6
"clothing_store","Chicago",40,18
"clothing_store","Chicago",41,18.8
"clothing_store","Chicago",42,20.4
"clothing_store","Chicago",43,23.1
"clothing_store","Chicago",44,22.7
"clothing_store","Chicago",45,23.2
"clothing_store","Chicago",46,20.8
"clothing_store","Chicago",47,20.5
"clothing_store","Chicago",48,16.5
"clothing_store","Chicago",49,14.1
"clothing_store","Chicago",50,8.4
"clothing_store","Chicago",51,5
"clothing_store","Chicago",52,4.7
"clothing_store","Chicago",53,4.1
"clothing_store","Chicago",54,6.7
"clothing_store","Chicago",55,13.2
"clothing_store","Chicago",56,20.1
"clothing_store","Chicago",57,30.3
"clothing_store","Chicago",58,45.3
"clothing_store","Chicago",59,62.3
"clothing_store","Chicago",60,69.4
"clothing_store","Chicago",61,87.5
"clothing_store","Chicago",62,93.2
"clothing_store","Chicago",63,100
"clothing_store","Chicago",64,98
"clothing_store","Chicago",65,90.2
"clothing_store","Chicago",66,83.7
"clothing_store","Chicago",67,62.7
"clothing_store","Chicago",68,46
"clothing_store","Chicago",69,36.8
"clothing_store","Chicago",70,19.4
"clothing_store","Chicago",71,12.6
"clothing_store","Chicago",72,6.9
"discount_store","Chicago",1,5.1
"discount_store","Chicago",2,0
"discount_store","Chicago",3,0
"discount_store","Chicago",4,0
"discount_store","Chicago",5,0.8
"discount_store","Chicago",6,2
"discount_store","Chicago",7,3.9
"discount_store","Chicago",8,9.4
"discount_store","Chicago",9,21.6
"discount_store","Chicago",10,24.7
"discount_store","Chicago",11,34.5
"discount_store","Chicago",12,27.1
"discount_store","Chicago",13,51.8
"discount_store","Chicago",14,31
"discount_store","Chicago",15,42.7
"discount_store","Chicago",16,51.8
"discount_store","Chicago",17,44.7
"discount_store","Chicago",18,59.2
"discount_store","Chicago",19,40
"discount_store","Chicago",20,39.2
"discount_store","Chicago",21,19.6
"discount_store","Chicago",22,21.6
"discount_store","Chicago",23,11.4
"discount_store","Chicago",24,9.8
"discount_store","Chicago",25,7.5
"discount_store","Chicago",26,1.2
"discount_store","Chicago",27,8.2
"discount_store","Chicago",28,2.7
"discount_store","Chicago",29,3.1
"discount_store","Chicago",30,11.4
"discount_store","Chicago",31,22.7
"discount_store","Chicago",32,16.9
"discount_store","Chicago",33,24.7
"discount_store","Chicago",34,32.5
"discount_store","Chicago",35,43.1
"discount_store","Chicago",36,49
"discount_store","Chicago",37,51.4
"discount_store","Chicago",38,37.6
"discount_store","Chicago",39,39.6
"discount_store","Chicago",40,32.5
"discount_store","Chicago",41,31
"discount_store","Chicago",42,37.3
"discount_store","Chicago",43,41.2
"discount_store","Chicago",44,61.6
"discount_store","Chicago",45,39.6
"discount_store","Chicago",46,53.3
"discount_store","Chicago",47,42.7
"discount_store","Chicago",48,19.2
"discount_store","Chicago",49,14.5
"discount_store","Chicago",50,13.3
"discount_store","Chicago",51,4.3
"discount_store","Chicago",52,5.9
"discount_store","Chicago",53,3.1
"discount_store","Chicago",54,6.7
"discount_store","Chicago",55,18.8
"discount_store","Chicago",56,25.5
"discount_store","Chicago",57,26.3
"discount_store","Chicago",58,54.1
"discount_store","Chicago",59,59.2
"discount_store","Chicago",60,69.8
"discount_store","Chicago",61,79.6
"discount_store","Chicago",62,78.8
"discount_store","Chicago",63,100
"discount_store","Chicago",64,78.4
"discount_store","Chicago",65,55.7
"discount_store","Chicago",66,48.2
"discount_store","Chicago",67,40.8
"discount_store","Chicago",68,48.6
"discount_store","Chicago",69,33.3
"discount_store","Chicago",70,14.9
"discount_store","Chicago",71,19.6
"discount_store","Chicago",72,10.2
"electronics_store","Chicago",1,2.3
"electronics_store","Chicago",2,1
"electronics_store","Chicago",3,0
"electronics_store","Chicago",4,0.1
"electronics_store","Chicago",5,0
"electronics_store","Chicago",6,0.8
"electronics_store","Chicago",7,1.4
"electronics_store","Chicago",8,2.9
"electronics_store","Chicago",9,6.4
"electronics_store","Chicago",10,14.4
"electronics_store","Chicago",11,18.1
"electronics_store","Chicago",12,19.1
"electronics_store","Chicago",13,23.8
"electronics_store","Chicago",14,27.9
"electronics_store","Chicago",15,38.1
"electronics_store","Chicago",16,34.1
"electronics_store","Chicago",17,27.5
"electronics_store","Chicago",18,30.4
"electronics_store","Chicago",19,26.5
"electronics_store","Chicago",20,22.5
"electronics_store","Chicago",21,16.3
"electronics_store","Chicago",22,4.1
"electronics_store","Chicago",23,1.9
"electronics_store","Chicago",24,3.5
"electronics_store","Chicago",25,2.1
"electronics_store","Chicago",26,1.8
"electronics_store","Chicago",27,0.5
"electronics_store","Chicago",28,0.3
"electronics_store","Chicago",29,0.5
"electronics_store","Chicago",30,0.7
"electronics_store","Chicago",31,1.1
"electronics_store","Chicago",32,3.3
"electronics_store","Chicago",33,4.4
"electronics_store","Chicago",34,6.6
"electronics_store","Chicago",35,9.6
"electronics_store","Chicago",36,10.8
"electronics_store","Chicago",37,17.1
"electronics_store","Chicago",38,24.9
"electronics_store","Chicago",39,31.1
"electronics_store","Chicago",40,49.6
"electronics_store","Chicago",41,100
"electronics_store","Chicago",42,85.6
"electronics_store","Chicago",43,67.1
"electronics_store","Chicago",44,73.1
"electronics_store","Chicago",45,68
"electronics_store","Chicago",46,66.6
"electronics_store","Chicago",47,54.8
"electronics_store","Chicago",48,46.1
"electronics_store","Chicago",49,32.3
"electronics_store","Chicago",50,11.8
"electronics_store","Chicago",51,7.5
"electronics_store","Chicago",52,3
"electronics_store","Chicago",53,3.7
"electronics_store","Chicago",54,5.2
"electronics_store","Chicago",55,11.4
"electronics_store","Chicago",56,30.6
"electronics_store","Chicago",57,41.1
"electronics_store","Chicago",58,60.2
"electronics_store","Chicago",59,71.1
"electronics_store","Chicago",60,79
"electronics_store","Chicago",61,83.1
"electronics_store","Chicago",62,87.3
"electronics_store","Chicago",63,90.9
"electronics_store","Chicago",64,90
"electronics_store","Chicago",65,84.7
"electronics_store","Chicago",66,80.1
"electronics_store","Chicago",67,68.8
"electronics_store","Chicago",68,57
"electronics_store","Chicago",69,42.6
"electronics_store","Chicago",70,27.8
"electronics_store","Chicago",71,10.5
"electronics_store","Chicago",72,3.7
"furniture_store","Chicago",1,2.2
"furniture_store","Chicago",2,0.8
"furniture_store","Chicago",3,0.6
"furniture_store","Chicago",4,0.1
"furniture_store","Chicago",5,0.5
"furniture_store","Chicago",6,1.1
"furniture_store","Chicago",7,1.7
"furniture_store","Chicago",8,4.3
"furniture_store","Chicago",9,14.8
"furniture_store","Chicago",10,21.6
"furniture_store","Chicago",11,25.8
"furniture_store","Chicago",12,38
